Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender
CMP1764,Cart to Couch,Influencer Marketing,2023-01-22,2024-10-01,33009.6,752,353.6,2176.56,4295.712,Galați,35-44,Male
CMP1765,Seasonal Steals,Email,2022-11-16,2024-07-30,3931.2,3390.4,2902.4,7814.512,11711.472,Baia Mare,55+,Female
CMP1766,Deal of the Day,Social Media,2022-06-08,2024-02-01,19408,15056,9865.6,2589.6,9489.68,Galați,55+,Male
CMP1767,Shop & Share,Social Media,2023-01-01,2024-09-05,26382.4,4748.8,4256,2677.472,5306.896,Bacău,18-24,Male
CMP1768,Flash Sale Frenzy,Influencer Marketing,2022-07-03,2024-03-06,35025.6,16052.8,2944,1481.728,4540.784,Baia Mare,45-54,Female
CMP1769,Deal of the Day,Email,2022-06-10,2024-02-18,9203.2,5212.8,1531.2,4194.816,10148.224,Galați,18-24,Male
CMP1770,Cart to Couch,Social Media,2022-07-11,2024-03-14,48948.8,18801.6,6328,4294.848,14398.56,Galați,45-54,Female
CMP1771,Seasonal Steals,Influencer Marketing,2022-10-08,2024-06-08,25908.8,1406.4,252.8,1027.376,3973.648,Suceava,25-34,Female
CMP1772,Seasonal Steals,Influencer Marketing,2023-01-15,2024-09-10,56001.6,20348.8,9921.6,5320.464,17173.824,Bacău,35-44,Female
CMP1773,Flash Sale Frenzy,Email,2022-09-13,2024-05-27,10417.6,3721.6,3225.6,3194.48,11498.928,Târgu Mureș,18-24,Male
CMP1774,Seasonal Steals,Influencer Marketing,2022-08-30,2024-05-18,77387.2,70094.4,1481.6,4247.376,13132.992,Bacău,25-34,Male
CMP1775,Seasonal Steals,Email,2022-11-21,2024-08-01,26166.4,8934.4,4779.2,334.112,1022.112,Târgu Mureș,25-34,Female
CMP1776,Cart to Couch,Paid Ads,2022-05-17,2024-01-09,8033.6,176,80,1541.904,5024.096,Baia Mare,25-34,Male
CMP1777,Wishlist Wonders,Email,2022-06-20,2024-02-26,69840,54988.8,49364.8,790.848,1833.168,Baia Mare,35-44,Female
CMP1778,Shop & Share,Influencer Marketing,2022-09-09,2024-05-29,1966.4,1665.6,284.8,2108.32,4779.216,Galați,55+,Female
CMP1779,Flash Sale Frenzy,Email,2022-06-20,2024-03-09,15624,14878.4,7852.8,2992.24,9669.008,Suceava,45-54,Female
CMP1780,Cart to Couch,Email,2022-09-22,2024-05-15,28777.6,20787.2,2561.6,3905.344,7216.848,Baia Mare,25-34,Male
CMP1781,Seasonal Steals,Email,2022-07-01,2024-03-18,30163.2,7096,4112,7378.464,28126.288,Galați,25-34,Female
CMP1782,Deal of the Day,Paid Ads,2022-08-22,2024-04-21,73657.6,52016,35350.4,4058.592,12010.592,Târgu Mureș,25-34,Male
CMP1783,Cart to Couch,Social Media,2022-07-08,2024-03-24,9094.4,4259.2,3532.8,5478.176,12017.504,Baia Mare,35-44,Female
CMP1784,Shop & Share,Email,2023-02-08,2024-10-11,38531.2,32966.4,28430.4,2115.792,5251.584,Suceava,18-24,Female
CMP1785,Wishlist Wonders,Email,2022-05-25,2024-02-05,36915.2,15944,6619.2,834.848,2573.264,Târgu Mureș,35-44,Female
CMP1786,Wishlist Wonders,Social Media,2022-06-08,2024-02-15,10195.2,3086.4,2811.2,3997.744,5397.952,Galați,18-24,Male
CMP1787,Wishlist Wonders,Email,2022-05-13,2024-01-06,74598.4,18579.2,18339.2,1418.64,5656.256,Suceava,45-54,Female
CMP1788,Flash Sale Frenzy,Email,2022-10-01,2024-05-31,8206.4,4782.4,4366.4,1510.496,3169.552,Baia Mare,35-44,Female
CMP1789,Cart to Couch,Social Media,2022-10-15,2024-06-08,29816,19145.6,9331.2,2061.84,8172.976,Galați,45-54,Female
CMP1790,Cart to Couch,Paid Ads,2022-05-13,2024-01-19,40155.2,18651.2,5022.4,1414.144,4482.544,Baia Mare,18-24,Male
CMP1791,Shop & Share,Social Media,2023-01-18,2024-10-08,44075.2,36480,8251.2,6234.704,22572.832,Galați,45-54,Female
CMP1792,Flash Sale Frenzy,Email,2022-10-31,2024-07-10,50310.4,18955.2,1644.8,4705.168,14577.712,Galați,25-34,Female
CMP1793,Cart to Couch,Influencer Marketing,2022-06-02,2024-02-21,30380.8,24875.2,17080,1298.592,3412.256,Suceava,18-24,Female
CMP1794,Flash Sale Frenzy,Social Media,2022-05-31,2024-02-11,33478.4,3134.4,1105.6,5432,14094.528,Bacău,18-24,Female
CMP1795,Wishlist Wonders,Email,2022-12-25,2024-09-03,75664,20689.6,7579.2,1589.92,5764.576,Suceava,35-44,Female
CMP1796,Cart to Couch,Email,2022-10-12,2024-06-21,40785.6,3270.4,3.2,7997.504,27667.728,Bacău,35-44,Female
CMP1797,Shop & Share,Social Media,2022-09-20,2024-05-18,21646.4,7467.2,5923.2,5147.152,19032.864,Baia Mare,18-24,Female
CMP1798,Wishlist Wonders,Social Media,2022-06-08,2024-01-30,2019.2,224,62.4,5027.632,19457.344,Baia Mare,25-34,Male
CMP1799,Wishlist Wonders,Influencer Marketing,2022-08-08,2024-04-22,16344,11992,4336,6455.376,15794.96,Suceava,55+,Female
CMP1800,Cart to Couch,Paid Ads,2022-06-04,2024-02-20,46979.2,36371.2,9558.4,3172.512,10707.184,Suceava,35-44,Male
CMP1801,Cart to Couch,Influencer Marketing,2022-11-16,2024-07-18,1968,1339.2,158.4,2674.96,7305.088,Bacău,35-44,Female
CMP1802,Cart to Couch,Influencer Marketing,2022-05-28,2024-01-19,73468.8,34771.2,23148.8,2070.384,2774.896,Târgu Mureș,55+,Female
CMP1803,Wishlist Wonders,Social Media,2022-07-07,2024-03-17,48395.2,1515.2,262.4,5338.768,16612.8,Bacău,18-24,Female
CMP1804,Flash Sale Frenzy,Paid Ads,2022-06-17,2024-02-15,60979.2,33856,14771.2,1535.616,2424.352,Târgu Mureș,18-24,Female
CMP1805,Deal of the Day,Paid Ads,2022-05-16,2024-02-04,9420.8,2504,1312,4725.328,9950.928,Bacău,18-24,Female
CMP1806,Flash Sale Frenzy,Paid Ads,2022-09-06,2024-05-19,60316.8,16878.4,9905.6,2326.72,7680.528,Târgu Mureș,35-44,Female
CMP1807,Deal of the Day,Email,2022-05-25,2024-01-27,48742.4,5969.6,3980.8,5086.608,13867.856,Baia Mare,55+,Male
CMP1808,Deal of the Day,Social Media,2022-11-22,2024-07-16,76132.8,39064,18307.2,4487.088,12722.992,Bacău,35-44,Male
CMP1809,Wishlist Wonders,Social Media,2022-07-29,2024-04-17,72619.2,41539.2,19736,3092,10320.656,Suceava,25-34,Female
CMP1810,Deal of the Day,Paid Ads,2022-12-04,2024-08-04,17512,1891.2,1473.6,5393.184,14788.224,Galați,45-54,Female
CMP1811,Wishlist Wonders,Email,2022-10-23,2024-06-21,17276.8,795.2,400,2813.216,8571.328,Baia Mare,45-54,Female
CMP1812,Cart to Couch,Paid Ads,2022-10-22,2024-07-08,29649.6,16950.4,5550.4,5991.008,22247.472,Bacău,55+,Female
CMP1813,Seasonal Steals,Influencer Marketing,2022-05-27,2024-01-29,72377.6,38817.6,21302.4,2319.488,7951.888,Baia Mare,25-34,Male
CMP1814,Flash Sale Frenzy,Email,2023-01-10,2024-09-11,54379.2,51819.2,31577.6,635.296,1549.104,Bacău,25-34,Male
CMP1815,Seasonal Steals,Email,2022-09-22,2024-06-02,39320,9876.8,7433.6,7068.112,27201.152,Bacău,18-24,Male
CMP1816,Seasonal Steals,Paid Ads,2023-03-02,2024-11-05,55576,38715.2,8555.2,2385.664,4670.272,Suceava,35-44,Male
CMP1817,Flash Sale Frenzy,Email,2022-10-06,2024-06-18,21912,17595.2,7420.8,1956.304,6536.336,Baia Mare,25-34,Female
CMP1818,Flash Sale Frenzy,Influencer Marketing,2022-08-22,2024-05-01,6048,5670.4,1953.6,7316.432,19503.488,Galați,25-34,Male
CMP1819,Deal of the Day,Email,2022-07-01,2024-03-14,45844.8,45075.2,32676.8,3878.528,5502.704,Baia Mare,55+,Male
CMP1820,Shop & Share,Influencer Marketing,2022-09-02,2024-05-16,6211.2,1446.4,1347.2,3804.96,6078.208,Târgu Mureș,18-24,Female
CMP1821,Deal of the Day,Email,2023-01-30,2024-10-15,62176,55089.6,15056,4535.712,17086.704,Bacău,25-34,Female
CMP1822,Deal of the Day,Influencer Marketing,2022-11-12,2024-07-08,34499.2,4041.6,281.6,4272,11138.432,Baia Mare,25-34,Female
CMP1823,Seasonal Steals,Influencer Marketing,2022-07-27,2024-03-28,1860.8,1448,574.4,5818.448,7515.952,Bacău,45-54,Female
CMP1824,Cart to Couch,Influencer Marketing,2023-02-25,2024-10-23,48430.4,36665.6,19454.4,4690.048,12314.4,Bacău,25-34,Male
CMP1825,Wishlist Wonders,Influencer Marketing,2022-11-11,2024-07-17,73760,12427.2,11766.4,5297.968,19951.456,Galați,25-34,Female
CMP1826,Shop & Share,Influencer Marketing,2023-01-09,2024-09-14,60230.4,854.4,435.2,3147.872,10288.144,Galați,25-34,Female
CMP1827,Seasonal Steals,Paid Ads,2022-07-03,2024-03-03,69321.6,49292.8,3100.8,229.344,397.68,Baia Mare,55+,Female
CMP1828,Wishlist Wonders,Paid Ads,2022-11-25,2024-07-29,18536,6673.6,5468.8,930.736,1485.536,Târgu Mureș,45-54,Female
CMP1829,Cart to Couch,Influencer Marketing,2022-08-07,2024-04-22,50072,46636.8,36587.2,5689.776,7613.168,Târgu Mureș,55+,Female
CMP1830,Deal of the Day,Email,2022-07-08,2024-03-01,67712,47980.8,1862.4,6402.928,19266.464,Bacău,55+,Male
CMP1831,Wishlist Wonders,Email,2022-07-29,2024-04-16,51875.2,29308.8,29056,4135.312,11436.944,Târgu Mureș,45-54,Female
CMP1832,Shop & Share,Influencer Marketing,2022-05-16,2024-01-07,56828.8,16401.6,13076.8,1759.104,5893.744,Galați,18-24,Female
CMP1833,Wishlist Wonders,Influencer Marketing,2022-08-15,2024-05-01,40096,5859.2,3481.6,6213.728,10055.072,Suceava,18-24,Female
CMP1834,Deal of the Day,Influencer Marketing,2022-10-04,2024-06-18,21244.8,5929.6,1505.6,2304.88,3172.256,Bacău,45-54,Female
CMP1835,Wishlist Wonders,Paid Ads,2022-06-02,2024-01-27,5481.6,4748.8,835.2,1361.456,2696.768,Târgu Mureș,35-44,Male
CMP1836,Seasonal Steals,Social Media,2022-10-01,2024-06-05,13102.4,12193.6,10355.2,4886.8,9703.056,Suceava,55+,Male
CMP1837,Deal of the Day,Paid Ads,2023-02-28,2024-10-27,65577.6,20862.4,17297.6,2963.776,8352.176,Galați,45-54,Male
CMP1838,Seasonal Steals,Influencer Marketing,2022-05-29,2024-01-20,54408,21425.6,2017.6,1072.576,2334.192,Baia Mare,35-44,Female
CMP1839,Flash Sale Frenzy,Social Media,2022-12-26,2024-08-18,74724.8,71176,32052.8,3691.424,6984.16,Suceava,35-44,Female
CMP1840,Cart to Couch,Email,2023-02-22,2024-11-03,4668.8,2432,1768,5331.632,7299.664,Galați,18-24,Female
CMP1841,Wishlist Wonders,Email,2022-12-14,2024-08-24,27560,27529.6,425.6,2363.264,8474.72,Târgu Mureș,35-44,Female
CMP1842,Seasonal Steals,Email,2022-06-25,2024-03-07,30924.8,22457.6,22436.8,7290.336,10862.304,Galați,45-54,Male
CMP1843,Deal of the Day,Influencer Marketing,2022-07-30,2024-03-29,45257.6,45070.4,24316.8,2445.6,3328.464,Galați,25-34,Female
CMP1844,Flash Sale Frenzy,Paid Ads,2023-02-02,2024-10-02,4300.8,3993.6,960,224.624,679.856,Baia Mare,55+,Female
CMP1845,Shop & Share,Social Media,2023-01-04,2024-09-12,65702.4,52217.6,9691.2,5461.056,8223.712,Baia Mare,45-54,Male
CMP1846,Shop & Share,Paid Ads,2023-02-10,2024-10-29,48798.4,44190.4,42908.8,498.752,915.152,Galați,55+,Male
CMP1847,Deal of the Day,Social Media,2022-09-09,2024-05-12,75361.6,54596.8,2329.6,7245.2,18357.472,Galați,18-24,Male
CMP1848,Shop & Share,Social Media,2022-06-25,2024-02-24,37708.8,25508.8,11304,4265.12,13205.52,Galați,25-34,Female
CMP1849,Seasonal Steals,Paid Ads,2022-11-05,2024-07-05,7516.8,5232,5187.2,7140.112,24306.304,Târgu Mureș,25-34,Female
CMP1850,Flash Sale Frenzy,Email,2023-02-27,2024-10-29,22523.2,5371.2,3060.8,3328.528,11310.08,Galați,35-44,Female
CMP1851,Flash Sale Frenzy,Paid Ads,2022-11-23,2024-08-12,24729.6,1329.6,638.4,472.096,1566.944,Suceava,55+,Female
CMP1852,Deal of the Day,Social Media,2022-10-24,2024-07-02,40131.2,5497.6,356.8,2038.416,2835.104,Baia Mare,55+,Female
CMP1853,Deal of the Day,Influencer Marketing,2022-10-10,2024-06-04,20099.2,16608,15907.2,7803.584,14328.512,Baia Mare,45-54,Female
CMP1854,Cart to Couch,Email,2022-09-16,2024-05-09,79078.4,18881.6,5046.4,7097.952,13143.296,Baia Mare,35-44,Male
CMP1855,Deal of the Day,Email,2022-09-24,2024-05-27,16028.8,7192,59.2,3096.72,5226.576,Târgu Mureș,18-24,Male
CMP1856,Cart to Couch,Social Media,2022-10-29,2024-07-03,67088,41198.4,862.4,2320.784,3344.288,Galați,45-54,Male
CMP1857,Flash Sale Frenzy,Email,2022-08-19,2024-05-07,40384,2473.6,257.6,335.472,1293.744,Galați,18-24,Female
CMP1858,Seasonal Steals,Social Media,2022-12-31,2024-08-28,22587.2,17022.4,1472,4356.88,11633.344,Suceava,25-34,Male
CMP1859,Wishlist Wonders,Social Media,2022-12-18,2024-08-10,28059.2,6078.4,83.2,5403.28,9910.96,Suceava,25-34,Female
CMP1860,Wishlist Wonders,Paid Ads,2022-11-28,2024-08-01,26545.6,18558.4,8187.2,2799.616,8590.688,Galați,35-44,Female
CMP1861,Wishlist Wonders,Influencer Marketing,2022-10-18,2024-06-13,5246.4,3932.8,115.2,2113.04,4007.536,Baia Mare,25-34,Male
CMP1862,Flash Sale Frenzy,Influencer Marketing,2022-05-23,2024-01-31,22769.6,10193.6,9868.8,1239.632,2766.944,Bacău,25-34,Male
CMP1863,Wishlist Wonders,Email,2022-10-25,2024-06-21,43744,22662.4,1142.4,161.04,269.696,Baia Mare,45-54,Male
CMP1864,Flash Sale Frenzy,Influencer Marketing,2023-01-19,2024-09-30,74488,37729.6,37307.2,5929.392,18674.56,Baia Mare,18-24,Female
CMP1865,Deal of the Day,Paid Ads,2022-10-14,2024-06-21,37705.6,21468.8,15756.8,1455.952,2273.888,Bacău,35-44,Male
CMP1866,Deal of the Day,Paid Ads,2022-11-08,2024-07-04,77929.6,77414.4,28936,3592.016,8094.8,Suceava,55+,Female
CMP1867,Seasonal Steals,Email,2022-06-16,2024-02-12,9640,5281.6,932.8,4494.992,15083.616,Suceava,25-34,Male
CMP1868,Shop & Share,Influencer Marketing,2023-01-09,2024-09-09,41128,36310.4,12571.2,2113.664,6115.76,Târgu Mureș,25-34,Female
CMP1869,Deal of the Day,Email,2022-07-05,2024-03-02,24436.8,1993.6,3.2,3283.264,4720.08,Târgu Mureș,18-24,Female
CMP1870,Shop & Share,Social Media,2022-11-13,2024-07-31,40580.8,34982.4,555.2,202.4,652.032,Suceava,18-24,Female
CMP1871,Flash Sale Frenzy,Paid Ads,2022-11-20,2024-08-01,41683.2,16158.4,4771.2,6193.968,14836.656,Târgu Mureș,18-24,Female
CMP1872,Cart to Couch,Email,2022-07-30,2024-04-19,77443.2,4656,875.2,6622.128,8478.768,Baia Mare,55+,Female
CMP1873,Seasonal Steals,Influencer Marketing,2022-09-17,2024-06-03,60771.2,12457.6,5254.4,5488.432,10565.536,Galați,35-44,Female
CMP1874,Cart to Couch,Social Media,2023-02-22,2024-10-22,49420.8,44804.8,20478.4,7145.472,20726.672,Târgu Mureș,18-24,Female
CMP1875,Shop & Share,Social Media,2022-07-29,2024-04-06,2184,1457.6,412.8,5574.256,12126.048,Târgu Mureș,55+,Male
CMP1876,Seasonal Steals,Influencer Marketing,2022-12-27,2024-09-09,76998.4,70936,45176,3018.768,8761.44,Suceava,45-54,Female
CMP1877,Deal of the Day,Paid Ads,2022-05-26,2024-02-01,31060.8,11635.2,1177.6,6488.592,22876.912,Galați,55+,Female
CMP1878,Flash Sale Frenzy,Social Media,2023-01-19,2024-09-25,33240,12718.4,6585.6,7603.92,28204.816,Suceava,55+,Male
CMP1879,Shop & Share,Paid Ads,2022-11-08,2024-07-22,10742.4,7968,6507.2,4660.32,16678.784,Bacău,35-44,Male
CMP1880,Shop & Share,Influencer Marketing,2022-10-09,2024-06-24,25612.8,7876.8,3680,988.112,2672.512,Suceava,18-24,Female
CMP1881,Flash Sale Frenzy,Influencer Marketing,2022-12-01,2024-08-22,21270.4,18414.4,2654.4,7481.424,10946.64,Suceava,45-54,Male
CMP1882,Wishlist Wonders,Social Media,2022-05-24,2024-01-27,34825.6,27155.2,5054.4,1926.272,5231.904,Suceava,18-24,Male
CMP1883,Seasonal Steals,Email,2022-12-06,2024-08-26,24320,19824,5590.4,6552.544,12306.96,Suceava,25-34,Female
CMP1884,Wishlist Wonders,Paid Ads,2022-11-11,2024-07-29,41366.4,31356.8,20092.8,6997.6,11957.12,Galați,18-24,Female
CMP1885,Flash Sale Frenzy,Paid Ads,2022-06-23,2024-02-16,66296,4851.2,2321.6,5511.888,20568.048,Galați,25-34,Female
CMP1886,Cart to Couch,Email,2022-08-04,2024-04-01,72283.2,52489.6,17630.4,699.84,1478.784,Baia Mare,55+,Male
CMP1887,Deal of the Day,Email,2023-01-01,2024-09-20,33012.8,25115.2,4910.4,1676.848,4716.88,Târgu Mureș,45-54,Female
CMP1888,Shop & Share,Paid Ads,2022-07-09,2024-03-22,9832,8243.2,2894.4,3738.672,9456.672,Baia Mare,25-34,Male
CMP1889,Wishlist Wonders,Paid Ads,2023-02-03,2024-10-01,30856,28140.8,25536,5138.256,15787.584,Galați,35-44,Female
CMP1890,Shop & Share,Social Media,2022-12-18,2024-08-27,63974.4,51883.2,18529.6,6372.56,24827.648,Suceava,55+,Female
CMP1891,Flash Sale Frenzy,Email,2022-05-21,2024-01-27,26257.6,16292.8,14118.4,7890.176,15096.592,Galați,18-24,Female
CMP1892,Cart to Couch,Social Media,2022-05-16,2024-02-02,73940.8,8592,4380.8,6993.616,22456.736,Galați,35-44,Female
CMP1893,Flash Sale Frenzy,Influencer Marketing,2022-10-23,2024-06-17,61636.8,33859.2,20640,3852.432,8280.416,Bacău,18-24,Female
CMP1894,Seasonal Steals,Email,2023-02-07,2024-10-10,19683.2,14288,5792,7111.904,11872.96,Baia Mare,45-54,Female
CMP1895,Shop & Share,Email,2022-09-25,2024-06-11,25584,19896,7550.4,6492.096,22769.52,Baia Mare,25-34,Female
CMP1896,Flash Sale Frenzy,Email,2022-12-24,2024-08-17,78051.2,12064,1022.4,6482.768,10674.368,Suceava,45-54,Female
CMP1897,Flash Sale Frenzy,Influencer Marketing,2022-07-19,2024-04-09,50470.4,41020.8,29451.2,5690.48,10225.808,Baia Mare,55+,Male
CMP1898,Deal of the Day,Social Media,2022-09-04,2024-05-16,69083.2,53883.2,35185.6,6638.08,21707.36,Galați,55+,Male
CMP1899,Shop & Share,Influencer Marketing,2022-09-05,2024-05-15,35425.6,8713.6,4926.4,2606.16,10265.344,Târgu Mureș,25-34,Male
CMP1900,Deal of the Day,Email,2022-06-19,2024-03-01,5659.2,3476.8,2851.2,2643.984,3649.136,Galați,45-54,Male
CMP1901,Flash Sale Frenzy,Paid Ads,2022-10-23,2024-06-21,70296,1294.4,296,2189.232,7268.336,Galați,25-34,Male
CMP1902,Cart to Couch,Paid Ads,2022-07-31,2024-04-14,50974.4,25836.8,6833.6,911.312,2105.76,Târgu Mureș,25-34,Male
CMP1903,Cart to Couch,Influencer Marketing,2022-09-30,2024-06-13,68859.2,44417.6,19480,6182.016,15500.544,Baia Mare,45-54,Male
CMP1904,Wishlist Wonders,Email,2022-06-27,2024-03-02,33385.6,9000,1547.2,7349.984,13361.776,Galați,55+,Female
CMP1905,Wishlist Wonders,Social Media,2023-02-24,2024-10-30,67160,21283.2,13769.6,1030.24,4058.784,Bacău,55+,Female
CMP1906,Cart to Couch,Social Media,2022-12-29,2024-09-06,79643.2,7206.4,620.8,1904.544,3399.68,Târgu Mureș,45-54,Male
CMP1907,Shop & Share,Paid Ads,2022-08-22,2024-04-14,22016,7144,2662.4,4112.304,5611.104,Târgu Mureș,45-54,Male
CMP1908,Seasonal Steals,Influencer Marketing,2022-05-25,2024-02-10,52584,7632,3062.4,4343.424,9327.408,Galați,45-54,Female
CMP1909,Shop & Share,Social Media,2022-12-22,2024-08-14,79236.8,34676.8,32136,6297.424,15785.44,Târgu Mureș,25-34,Female
CMP1910,Wishlist Wonders,Email,2022-08-17,2024-04-23,44344,6153.6,4558.4,5180,12270.752,Bacău,55+,Male
CMP1911,Seasonal Steals,Email,2022-06-11,2024-02-09,23224,16136,4993.6,381.6,1257.92,Târgu Mureș,35-44,Female
CMP1912,Cart to Couch,Email,2022-06-24,2024-03-05,36632,15350.4,8273.6,5340.096,9915.04,Baia Mare,55+,Female
CMP1913,Wishlist Wonders,Email,2022-09-15,2024-05-22,3641.6,1244.8,368,4372.128,13677.904,Galați,55+,Female
CMP1914,Deal of the Day,Email,2022-12-19,2024-09-01,12480,3568,3515.2,1963.024,3847.008,Suceava,35-44,Female
CMP1915,Flash Sale Frenzy,Social Media,2022-10-23,2024-07-06,75692.8,49700.8,37912,2338.8,9016.688,Suceava,45-54,Male
CMP1916,Flash Sale Frenzy,Email,2022-09-01,2024-05-21,23300.8,14435.2,8427.2,5139.472,18159.648,Bacău,55+,Female
CMP1917,Wishlist Wonders,Influencer Marketing,2022-10-16,2024-06-18,63742.4,38380.8,17600,395.488,895.536,Galați,18-24,Female
CMP1918,Flash Sale Frenzy,Paid Ads,2022-05-14,2024-01-21,37718.4,4668.8,3096,1524.96,4094.624,Galați,35-44,Female
CMP1919,Deal of the Day,Email,2023-01-25,2024-09-27,62025.6,24377.6,5011.2,3032.192,11189.696,Târgu Mureș,45-54,Female
CMP1920,Shop & Share,Social Media,2022-12-17,2024-08-10,32472,19851.2,11238.4,3035.856,5960.704,Bacău,55+,Female
CMP1921,Wishlist Wonders,Social Media,2022-05-28,2024-01-21,55947.2,23294.4,12342.4,4526.624,11415.952,Baia Mare,18-24,Female
CMP1922,Cart to Couch,Paid Ads,2022-10-03,2024-06-13,41616,33033.6,15603.2,4080.048,11564.304,Suceava,35-44,Female
CMP1923,Shop & Share,Influencer Marketing,2022-07-07,2024-03-09,13814.4,11830.4,10382.4,6232.528,22602.752,Baia Mare,45-54,Female
CMP1924,Cart to Couch,Social Media,2022-09-30,2024-05-31,26747.2,1700.8,25.6,6205.696,13710.24,Baia Mare,45-54,Female
CMP1925,Deal of the Day,Influencer Marketing,2022-10-19,2024-07-09,46888,8513.6,7755.2,7044.736,12315.824,Suceava,35-44,Female
CMP1926,Seasonal Steals,Influencer Marketing,2022-08-07,2024-04-25,18356.8,16801.6,12244.8,846.832,2241.424,Baia Mare,25-34,Female
CMP1927,Cart to Couch,Paid Ads,2023-02-16,2024-10-18,70108.8,3465.6,155.2,2427.232,7024.272,Suceava,35-44,Male
CMP1928,Shop & Share,Social Media,2023-02-15,2024-10-26,34123.2,713.6,577.6,5754.256,17530.976,Suceava,55+,Female
CMP1929,Flash Sale Frenzy,Influencer Marketing,2023-01-12,2024-09-10,55481.6,2216,1888,3701.04,6427.696,Baia Mare,18-24,Male
CMP1930,Deal of the Day,Email,2023-03-05,2024-11-23,31252.8,10380.8,4148.8,4349.264,12462.368,Târgu Mureș,25-34,Female
CMP1931,Deal of the Day,Email,2022-05-28,2024-02-07,53824,33184,15195.2,6079.424,20972.048,Galați,35-44,Male
CMP1932,Wishlist Wonders,Email,2022-12-31,2024-08-24,39264,12476.8,1550.4,5644.848,17097.552,Galați,25-34,Female
CMP1933,Seasonal Steals,Influencer Marketing,2022-08-02,2024-04-22,61744,29089.6,6822.4,995.488,2993.6,Bacău,18-24,Female
CMP1934,Cart to Couch,Paid Ads,2022-06-27,2024-03-18,73596.8,57896,10281.6,5087.12,8793.248,Galați,25-34,Female
CMP1935,Flash Sale Frenzy,Paid Ads,2022-07-26,2024-04-05,74467.2,41337.6,3588.8,3838.496,14869.584,Baia Mare,18-24,Female
CMP1936,Seasonal Steals,Influencer Marketing,2022-07-22,2024-03-25,3819.2,3809.6,1696,3974.656,12426.144,Baia Mare,45-54,Female
CMP1937,Deal of the Day,Influencer Marketing,2022-12-23,2024-09-05,4577.6,169.6,65.6,2210.56,6005.12,Suceava,45-54,Female
CMP1938,Wishlist Wonders,Social Media,2022-12-02,2024-08-21,67814.4,61320,9792,7106.96,17674.192,Suceava,25-34,Female
CMP1939,Wishlist Wonders,Social Media,2022-10-04,2024-06-03,41284.8,16550.4,15779.2,3376.912,10866.768,Baia Mare,35-44,Female
CMP1940,Cart to Couch,Social Media,2022-07-19,2024-03-12,79072,57584,46958.4,1041.488,2936.704,Târgu Mureș,35-44,Female
CMP1941,Seasonal Steals,Email,2022-08-05,2024-04-16,64812.8,40993.6,40241.6,1730.704,2837.216,Galați,35-44,Female
CMP1942,Wishlist Wonders,Paid Ads,2022-12-07,2024-08-17,2820.8,753.6,200,4328.624,10142.256,Târgu Mureș,45-54,Female
CMP1943,Wishlist Wonders,Email,2023-01-05,2024-09-18,6600,5419.2,2640,5082.48,11673.824,Galați,25-34,Female
CMP1944,Cart to Couch,Paid Ads,2022-07-17,2024-04-01,32172.8,29476.8,13456,6547.52,17225.504,Baia Mare,55+,Female
CMP1945,Flash Sale Frenzy,Email,2022-07-12,2024-03-04,23782.4,18616,2166.4,3547.776,11636.72,Galați,45-54,Female
